EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.1524,1.1094,20.2825,10.4932,6.9914,0.6976,-6.539,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125743491_15.jpg
0.1524,1.1094,20.2825,10.4932,6.9914,0.6976,-6.539,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125743536_14.jpg
0.1548,1.128,17.7184,12.4283,6.9235,0.6826,-5.688,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125743574_13.jpg
0.1548,1.128,17.7184,12.4283,6.9235,0.6826,-5.688,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125743618_12.jpg
0.1513,1.2075,25.318,13.5722,7.3422,0.7005,-5.6176,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125743661_11.jpg
0.1527,1.2485,21.3145,15.2051,7.3567,0.6901,-6.8428,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125743739_10.jpg
0.1527,1.2485,21.3145,15.2051,7.3567,0.6901,-6.8428,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125743789_9.jpg
0.1937,1.237,41.2122,19.5832,7.7232,0.6954,-5.4923,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125743834_8.jpg
0.1701,1.1728,46.569,26.1924,7.3896,0.6584,-5.114,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125743948_7.jpg
0.1701,1.1728,46.569,26.1924,7.3896,0.6584,-5.114,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125743989_6.jpg
0.1701,1.1728,46.569,26.1924,7.3896,0.6584,-5.114,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744038_5.jpg
0.1842,1.1796,58.7512,31.0767,7.5119,0.6933,-6.1939,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744084_4.jpg
0.1842,1.1796,58.7512,31.0767,7.5119,0.6933,-6.1939,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744124_3.jpg
0.178,1.1854,52.903,30.0329,7.542,0.724,-4.1796,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744161_2.jpg
0.175,1.2022,35.2635,31.0989,7.0031,0.6622,-6.463,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744235_1.jpg
0.161,1.0549,44.0097,32.2883,7.5317,0.7253,-5.6673,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744542_20.jpg
0.1734,1.0011,59.5131,29.964,6.7374,0.6764,-3.2892,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744584_19.jpg
0.1783,1.1239,41.5756,29.9588,7.4078,0.7257,-3.9756,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744642_18.jpg
0.1783,1.1239,41.5756,29.9588,7.4078,0.7257,-3.9756,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744680_17.jpg
0.1783,1.1239,41.5756,29.9588,7.4078,0.7257,-3.9756,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744717_16.jpg
0.1601,1.1656,46.278,32.5928,7.4311,0.7005,-5.7992,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744753_15.jpg
0.1601,1.1656,46.278,32.5928,7.4311,0.7005,-5.7992,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744799_14.jpg
0.1804,1.2473,35.1816,37.1282,7.3452,0.6882,-6.0207,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744846_13.jpg
0.1538,1.1258,35.8557,40.3907,8.07,0.7443,-5.5618,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744938_12.jpg
0.1538,1.1258,35.8557,40.3907,8.07,0.7443,-5.5618,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125744986_11.jpg
0.1538,1.1258,35.8557,40.3907,8.07,0.7443,-5.5618,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745033_10.jpg
0.1594,1.2394,41.6721,47.9321,8.0244,0.7116,-6.463,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745081_9.jpg
0.1594,1.2394,41.6721,47.9321,8.0244,0.7116,-6.463,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745128_8.jpg
0.1617,1.2342,28.1783,48.8537,8.4731,0.7759,-6.009,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745175_7.jpg
0.176,1.0598,22.5275,51.5791,7.4716,0.7432,-5.8218,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745245_6.jpg
0.176,1.0598,22.5275,51.5791,7.4716,0.7432,-5.8218,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745282_5.jpg
0.176,1.0598,22.5275,51.5791,7.4716,0.7432,-5.8218,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745330_4.jpg
0.1823,0.9492,30.0777,48.0808,8.4781,0.7873,-5.5134,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745377_3.jpg
0.1823,0.9492,30.0777,48.0808,8.4781,0.7873,-5.5134,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745430_2.jpg
0.1832,1.1907,60.091,49.3107,8.9597,0.7699,-6.077,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745472_1.jpg
0.1719,1.2064,36.1577,47.3419,7.8678,0.7458,-7.5362,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745589_20.jpg
0.1719,1.2064,36.1577,47.3419,7.8678,0.7458,-7.5362,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745628_19.jpg
0.1407,1.0921,33.3588,44.6224,7.7962,0.7371,-7.6961,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745673_18.jpg
0.1407,1.0921,33.3588,44.6224,7.7962,0.7371,-7.6961,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745724_17.jpg
0.159,1.2452,25.3379,43.5846,7.6483,0.7213,-5.3145,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745767_16.jpg
0.1418,1.261,14.7139,36.9952,7.1566,0.6822,-8.0012,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745836_15.jpg
0.1418,1.261,14.7139,36.9952,7.1566,0.6822,-8.0012,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745876_14.jpg
0.1418,1.261,14.7139,36.9952,7.1566,0.6822,-8.0012,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745926_13.jpg
0.1317,1.0943,36.5407,37.1018,6.3573,0.7226,-6.0542,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125745969_12.jpg
0.1317,1.0943,36.5407,37.1018,6.3573,0.7226,-6.0542,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746018_11.jpg
0.1646,1.2209,27.5111,36.8396,6.4712,0.7008,-4.9503,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746064_10.jpg
0.1778,1.2046,32.8061,31.6104,7.3068,0.6756,-4.0856,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746145_9.jpg
0.1778,1.2046,32.8061,31.6104,7.3068,0.6756,-4.0856,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746190_8.jpg
0.163,1.2287,48.7455,27.9212,6.6705,0.6847,-6.0207,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746236_7.jpg
0.1661,1.1481,35.8926,29.842,6.3241,0.6975,-6.2134,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746349_6.jpg
0.1661,1.1481,35.8926,29.842,6.3241,0.6975,-6.2134,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746392_5.jpg
0.1661,1.1481,35.8926,29.842,6.3241,0.6975,-6.2134,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746441_4.jpg
0.1552,1.176,49.0578,23.387,5.7614,0.6921,-4.9697,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746485_3.jpg
0.1552,1.176,49.0578,23.387,5.7614,0.6921,-4.9697,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746522_20.jpg
0.1419,1.0712,48.599,24.9089,6.1981,0.6925,-5.5993,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746564_19.jpg
0.1559,1.0741,34.6988,20.5701,5.2832,0.7027,-5.8906,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746653_18.jpg
0.1559,1.0741,34.6988,20.5701,5.2832,0.7027,-5.8906,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746689_17.jpg
0.1559,1.0741,34.6988,20.5701,5.2832,0.7027,-5.8906,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746745_16.jpg
0.1493,1.1528,26.6915,14.3462,4.9642,0.6735,-5.1944,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746786_15.jpg
0.1493,1.1528,26.6915,14.3462,4.9642,0.6735,-5.1944,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746832_14.jpg
0.1497,1.1268,18.3839,9.508,4.6678,0.7007,-5.419,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746873_13.jpg
0.1358,1.1759,31.1935,6.3604,5.159,0.6798,-4.5078,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746938_12.jpg
0.1358,1.1759,31.1935,6.3604,5.159,0.6798,-4.5078,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125746982_11.jpg
0.1358,1.1759,31.1935,6.3604,5.159,0.6798,-4.5078,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747031_10.jpg
0.1309,1.1495,12.9497,0.8197,4.5894,0.6807,-4.8991,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747077_9.jpg
0.1309,1.1495,12.9497,0.8197,4.5894,0.6807,-4.8991,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747123_8.jpg
0.1061,1.187,15.5371,-4.0549,4.5061,0.7198,-5.2149,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747159_7.jpg
0.1102,1.1932,2.249,-3.8588,5.2281,0.7155,-3.9057,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747244_6.jpg
0.1102,1.1932,2.249,-3.8588,5.2281,0.7155,-3.9057,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747282_5.jpg
0.1102,1.1932,2.249,-3.8588,5.2281,0.7155,-3.9057,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747328_4.jpg
0.1324,1.156,9.8644,-10.6725,4.6078,0.6737,-2.3184,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747374_3.jpg
0.1324,1.156,9.8644,-10.6725,4.6078,0.6737,-2.3184,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747421_2.jpg
0.1852,1.3008,9.7635,-13.8635,4.4306,0.7169,-2.0293,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747469_1.jpg
0.1681,1.2193,6.8767,-13.2077,4.13,0.7189,-2.2998,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747555_20.jpg
0.1681,1.2193,6.8767,-13.2077,4.13,0.7189,-2.2998,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747597_19.jpg
0.1681,1.2193,6.8767,-13.2077,4.13,0.7189,-2.2998,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747648_18.jpg
0.1726,1.1567,18.741,-20.5511,3.4892,0.694,-3.2181,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747684_17.jpg
0.1726,1.1567,18.741,-20.5511,3.4892,0.694,-3.2181,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747737_16.jpg
0.1784,1.177,16.0917,-24.7411,3.4472,0.6561,-3.1925,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747780_15.jpg
0.1904,1.1053,20.0746,-22.3095,2.8552,0.7082,-2.0454,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747852_14.jpg
0.1904,1.1053,20.0746,-22.3095,2.8552,0.7082,-2.0454,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747904_13.jpg
0.2039,1.1034,22.4648,-24.61,2.3313,0.7276,-2.0868,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125747950_12.jpg
0.1706,0.9385,15.5655,-32.1999,3.0638,0.7022,-1.3859,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748043_11.jpg
0.1706,0.9385,15.5655,-32.1999,3.0638,0.7022,-1.3859,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748091_10.jpg
0.1706,0.9385,15.5655,-32.1999,3.0638,0.7022,-1.3859,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748140_9.jpg
0.198,1.2229,19.8962,-30.7784,2.5774,0.7248,-2.0454,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748183_8.jpg
0.198,1.2229,19.8962,-30.7784,2.5774,0.7248,-2.0454,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748221_7.jpg
0.1748,1.2223,22.4588,-34.1455,2.2157,0.6709,-0.913,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748266_6.jpg
0.2139,1.1897,18.2113,-37.7341,2.722,0.6796,-0.6767,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748348_5.jpg
0.2139,1.1897,18.2113,-37.7341,2.722,0.6796,-0.6767,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748389_4.jpg
0.2139,1.1897,18.2113,-37.7341,2.722,0.6796,-0.6767,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748435_20.jpg
0.2299,1.3007,26.1248,-41.3639,2.4312,0.6371,-0.7252,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748471_19.jpg
0.2299,1.3007,26.1248,-41.3639,2.4312,0.6371,-0.7252,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748511_18.jpg
0.2395,1.1286,50.0205,-42.0278,3.2665,0.5705,0.4735,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748559_17.jpg
0.2093,1.0252,51.1862,-43.0203,3.0452,0.6207,1.1885,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748654_16.jpg
0.2093,1.0252,51.1862,-43.0203,3.0452,0.6207,1.1885,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748692_15.jpg
0.2093,1.0252,51.1862,-43.0203,3.0452,0.6207,1.1885,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748733_14.jpg
0.2357,1.0204,57.6591,-47.6482,2.5879,0.5687,0.7044,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748781_13.jpg
0.2357,1.0204,57.6591,-47.6482,2.5879,0.5687,0.7044,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748827_12.jpg
0.2451,1.2549,84.7627,-44.2071,2.9477,0.6339,-1.1367,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748871_11.jpg
0.2904,1.0954,75.4613,-50.1582,2.5909,0.5283,-0.7192,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748940_10.jpg
0.2904,1.0954,75.4613,-50.1582,2.5909,0.5283,-0.7192,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125748983_9.jpg
0.2374,1.2025,77.7233,-49.5048,3.6793,0.5707,-1.8551,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749031_8.jpg
0.2468,1.1274,87.0049,-47.1772,3.1027,0.5508,-3.2441,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749071_7.jpg
0.2468,1.1274,87.0049,-47.1772,3.1027,0.5508,-3.2441,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749108_6.jpg
0.2942,1.2845,88.8322,-49.2928,2.8513,0.5702,-1.3479,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749154_5.jpg
0.2942,1.2845,88.8322,-49.2928,2.8513,0.5702,-1.3479,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749202_4.jpg
0.276,1.1122,58.6775,-57.4407,2.2458,0.5562,-0.4696,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749250_3.jpg
0.2617,0.6166,45.3042,-56.9459,2.442,0.6399,-2.07,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749307_2.jpg
0.2455,0.9425,81.1279,-54.8,1.637,0.6422,-1.8934,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749370_1.jpg
0.2455,0.9425,81.1279,-54.8,1.637,0.6422,-1.8934,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749423_20.jpg
0.2803,1.1093,62.6438,-58.9596,1.8021,0.5635,-1.3972,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749471_19.jpg
0.2803,1.1093,62.6438,-58.9596,1.8021,0.5635,-1.3972,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749518_18.jpg
0.2593,0.9173,62.0127,-57.5767,0.9694,0.6389,-1.3972,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749560_17.jpg
0.2593,0.9173,62.0127,-57.5767,0.9694,0.6389,-1.3972,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749612_16.jpg
0.3492,1.1676,90.4508,-55.9307,0.3064,0.615,-1.4144,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749661_15.jpg
0.2403,0.9715,59.8667,-55.352,1.6809,0.7637,-1.4086,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749711_14.jpg
0.2914,1.1493,56.3878,-56.971,0.4275,0.5982,-1.3804,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749749_13.jpg
0.2914,1.1493,56.3878,-56.971,0.4275,0.5982,-1.3804,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749798_12.jpg
0.2612,0.89,53.5223,-62.0935,0.5518,0.645,-1.6103,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749844_11.jpg
0.2612,0.89,53.5223,-62.0935,0.5518,0.645,-1.6103,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749890_10.jpg
0.2771,1.05,52.4301,-58.5662,0.8985,0.8034,-3.6186,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749938_9.jpg
0.2803,0.9971,44.8377,-67.7875,-1.7791,0.7745,-2.3565,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125749986_8.jpg
0.2884,0.8756,36.8766,-62.4207,-1.1082,0.8023,-2.0454,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750030_7.jpg
0.2884,0.8756,36.8766,-62.4207,-1.1082,0.8023,-2.0454,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750082_6.jpg
0.2844,0.7231,28.3275,-71.5982,-1.16,0.8843,-2.4226,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750127_5.jpg
0.2844,0.7231,28.3275,-71.5982,-1.16,0.8843,-2.4226,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750175_4.jpg
0.2134,0.8556,35.9503,-69.051,-2.7395,0.8691,-5.0091,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750215_3.jpg
0.2378,0.9792,38.4565,-67.2413,-3.8447,0.8075,-1.9171,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750268_2.jpg
0.2717,1.144,40.8385,-63.0627,-0.2866,0.8638,-5.5498,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750332_1.jpg
0.3038,0.9267,43.3257,-60.2475,1.0091,0.8279,-4.5558,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750514_20.jpg
0.3038,0.9267,43.3257,-60.2475,1.0091,0.8279,-4.5558,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750550_19.jpg
