EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,EYE_CL,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.4032,0.6504,74.5946,50.4208,-5.7894,0.7442,-3.0631,0.0605,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\371_jpg.rf.d1d88f3c27d1027aaa02863dc4002780.jpg
0.1696,0.5079,33.6853,45.186,-5.2891,0.68,-8.5403,0.0243,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\373_jpg.rf.9487edf121761d39cb568a90cc8ff9c4.jpg
0.1696,0.5079,33.6853,45.186,-5.2891,0.68,-8.5403,0.0243,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\373_jpg.rf.bbb1accae911d988124709d675cb3e96.jpg
0.154,0.7142,9.9094,50.0251,-6.1147,0.7601,-3.636,0.0214,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\374_jpg.rf.8423dec53eb177e82514ead17260a6b5.jpg
0.154,0.7142,9.9094,50.0251,-6.1147,0.7601,-3.636,0.0214,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\374_jpg.rf.b957c23732054fe8250f44a6d8cd8b16.jpg
0.2142,1.3238,-43.5286,9.3702,7.3473,0.846,4.7021,0.0441,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\37_jpg.rf.1b094b7e0b77b5098cca55da26ac0903.jpg
0.2142,1.3238,-43.5286,9.3702,7.3473,0.846,4.7021,0.0441,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\37_jpg.rf.dd4d72176b7f32e706d477252c105e98.jpg
0.3519,0.7244,15.0022,58.9253,3.4789,0.906,-8.5222,0.0467,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\380_jpg.rf.3b6554f264a2bced931b0d7921b1cec5.jpg
0.3519,0.7244,15.0022,58.9253,3.4789,0.906,-8.5222,0.0467,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\380_jpg.rf.e43e85156f60dc86807a1019968bde50.jpg
0.407,0.818,16.1781,62.4456,1.5834,0.9485,-0.6623,0.0445,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\382_jpg.rf.3d43a2741c2f807dd55f893612fce3a5.jpg
0.407,0.818,16.1781,62.4456,1.5834,0.9485,-0.6623,0.0445,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\382_jpg.rf.c2754e24aefdf6f0aac90acb18b261a7.jpg
0.4741,0.9654,65.9953,35.166,-2.321,0.7422,-10.2854,0.0769,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\383_jpg.rf.cd5f435feccfcb8ff12111418bb28dce.jpg
0.4741,0.9654,65.9953,35.166,-2.321,0.7422,-10.2854,0.0769,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\383_jpg.rf.e64b29da571fb65672b0f168a7b405a0.jpg
0.3223,0.9478,93.9766,49.7592,-2.1911,1.1835,-10.7231,0.0523,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\387_jpg.rf.048e41974a98ec912680dc4d3c752619.jpg
0.3223,0.9478,93.9766,49.7592,-2.1911,1.1835,-10.7231,0.0523,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\387_jpg.rf.f24617fd63afa231b5f10cac65796698.jpg
0.3068,0.9552,102.091,59.9334,4.3065,1.1611,-12.3675,0.0517,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\388_jpg.rf.a72b2f7704b2e2f99146862e8a1f5114.jpg
0.3068,0.9552,102.091,59.9334,4.3065,1.1611,-12.3675,0.0517,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\388_jpg.rf.db10e79c3ff9c944bdc4ca9e5c9de256.jpg
0.3961,1.3446,43.9474,73.9715,6.2275,0.7413,-6.2513,0.0519,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\391_jpg.rf.249d7755b7ddd74b0ba8399202fbf312.jpg
0.3961,1.3446,43.9474,73.9715,6.2275,0.7413,-6.2513,0.0519,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\391_jpg.rf.a9726bbc531bb39a7ca9bae3143835c0.jpg
0.3423,1.3828,55.6675,51.1393,3.3169,0.5802,-8.2434,0.0467,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\392_jpg.rf.19f5d56cdf85e6112b432eb68b741f35.jpg
0.3423,1.3828,55.6675,51.1393,3.3169,0.5802,-8.2434,0.0467,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\392_jpg.rf.aaed4011808e6afc0a398f8b198f742e.jpg
0.3876,1.262,-10.529,-6.9373,2.5924,0.6949,-5.4876,0.0744,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\394_jpg.rf.3a681d255057be394c868c473f67ee03.jpg
0.3876,1.262,-10.529,-6.9373,2.5924,0.6949,-5.4876,0.0744,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\394_jpg.rf.d29745f790e7a2e93799b6ba1b12cf28.jpg
0.1332,1.2603,-27.4536,-8.2662,2.5069,0.7191,-3.4984,0.0272,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\395_jpg.rf.5baacbaed27f1ff8adc4ec0645f75636.jpg
0.1332,1.2603,-27.4536,-8.2662,2.5069,0.7191,-3.4984,0.0272,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\395_jpg.rf.ad9e4b42d1accdcab1bf47921ca73929.jpg
0.3018,1.0726,8.4695,-11.3238,2.8881,0.6923,-2.2409,0.06,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\396_jpg.rf.99078177aff943654fd22c56b7f9e5a3.jpg
0.3018,1.0726,8.4695,-11.3238,2.8881,0.6923,-2.2409,0.06,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\396_jpg.rf.c73a75467a14177b61d4f4ae6b77bd06.jpg
0.3434,1.2211,-14.4519,-9.3993,3.5684,0.6762,-3.4833,0.0618,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\398_jpg.rf.b036ff6fbc5fec608260333a002a7159.jpg
0.3434,1.2211,-14.4519,-9.3993,3.5684,0.6762,-3.4833,0.0618,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\398_jpg.rf.fab60300d810ef1569f2770ced5629a7.jpg
0.1272,1.1946,-53.9914,7.9858,5.4711,0.7645,5.0672,0.0227,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\39_jpg.rf.7d70586bc9c605ee476f3e90723947eb.jpg
0.1272,1.1946,-53.9914,7.9858,5.4711,0.7645,5.0672,0.0227,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\39_jpg.rf.ae30accfc31080750e7b8b159b3f62e9.jpg
0.42,1.2517,41.9199,47.9225,2.2679,0.592,-2.0929,0.049,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\3_jpg.rf.67e10f5f1065f455f71d8b183ace517d.jpg
0.42,1.2517,41.9199,47.9225,2.2679,0.592,-2.0929,0.049,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\3_jpg.rf.c197791727b6f6dfce2b7375993c154d.jpg
0.2633,1.1886,-4.9144,-14.6938,4.6706,0.6581,-1.4381,0.0499,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\401_jpg.rf.1bf55149b3849b5526bd665d2586e4c6.jpg
0.2633,1.1886,-4.9144,-14.6938,4.6706,0.6581,-1.4381,0.0499,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\401_jpg.rf.ff3b7743766d3c4176a91c3c719d7d2c.jpg
0.3968,1.1062,21.0878,-5.3961,1.9655,0.5853,-2.6264,0.0772,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\403_jpg.rf.0efbe0dd4004f998d68751c2ff1f44f2.jpg
0.3968,1.1062,21.0878,-5.3961,1.9655,0.5853,-2.6264,0.0772,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\403_jpg.rf.4b6363d1bb24c1cde939af7b5afb465c.jpg
0.3671,1.1092,13.0798,-2.446,2.0101,0.6396,-2.4788,0.0697,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\404_jpg.rf.ae48f47bcca5c2ce0017ebb418135b82.jpg
0.3671,1.1092,13.0798,-2.446,2.0101,0.6396,-2.4788,0.0697,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\404_jpg.rf.cc4a0aa42edb79b8d0a59bb770fede5a.jpg
0.3493,1.1539,-5.562,-3.5456,2.7413,0.6585,-2.68,0.0692,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\406_jpg.rf.4b0f63a65b0a5fa65ffa9a96f0590655.jpg
0.3493,1.1539,-5.562,-3.5456,2.7413,0.6585,-2.68,0.0692,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\406_jpg.rf.4e482bf3f36826cd08cb2a2ce7aa2966.jpg
0.4568,0.8904,57.0338,3.1717,4.0473,0.5684,-2.8495,0.0872,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\407_jpg.rf.2f8ca78e732de945ad0288960994ac61.jpg
0.4568,0.8904,57.0338,3.1717,4.0473,0.5684,-2.8495,0.0872,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\407_jpg.rf.519168e21b01941a506589b88445b287.jpg
0.4209,0.9459,31.8345,0.8155,2.9922,0.5441,-2.1113,0.0814,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\408_jpg.rf.772bf7a98a3bf9e6b8c298a52317f588.jpg
0.4209,0.9459,31.8345,0.8155,2.9922,0.5441,-2.1113,0.0814,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\408_jpg.rf.b8cb45c34dead67b1ac8bef93fff2f6c.jpg
0.382,1.1346,19.5726,2.5271,3.2415,0.5616,-3.9909,0.0745,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\409_jpg.rf.0e308af9bea904c7e2b99befcde2a6b2.jpg
0.382,1.1346,19.5726,2.5271,3.2415,0.5616,-3.9909,0.0745,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\409_jpg.rf.0e6098cbfeb9df1b28f2d69fb4f72658.jpg
0.1255,0.8648,-56.4095,7.0809,5.488,0.7549,3.1265,0.0235,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\40_jpg.rf.e1b7db5202b2b6fcb4e672f3c4528875.jpg
0.1255,0.8648,-56.4095,7.0809,5.488,0.7549,3.1265,0.0235,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\40_jpg.rf.f467f0e3f3c71926e34dbec2d82fc3d5.jpg
0.3562,1.1159,-14.52,-5.3911,3.118,0.6909,-2.3533,0.0674,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\410_jpg.rf.14d4c871ce7e9ecc24ad878466c9e0c1.jpg
0.3562,1.1159,-14.52,-5.3911,3.118,0.6909,-2.3533,0.0674,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\410_jpg.rf.4ea5b549a7c84da968e4f733def53120.jpg
0.3694,0.4143,83.1102,19.6611,-5.6147,0.8346,-11.57,0.0628,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\414_jpg.rf.2e9d12280a0a8ca77568a99bcee3dca2.jpg
0.3694,0.4143,83.1102,19.6611,-5.6147,0.8346,-11.57,0.0628,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\414_jpg.rf.33e4248edf28e8c042fe256ee55e871e.jpg
0.213,1.0171,66.6597,31.6546,-3.7881,0.868,-11.5258,0.0378,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\415_jpg.rf.b9c4b7b2058ff1e1e12660867a1dfc64.jpg
0.213,1.0171,66.6597,31.6546,-3.7881,0.868,-11.5258,0.0378,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\415_jpg.rf.eddbf7b10c1abdfc4543d70754ea201a.jpg
0.3644,0.5471,27.0421,44.0993,-9.0251,0.8437,-15.0769,0.0486,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\416_jpg.rf.8b9d7aafb8f3bbbf417a1196be2a994b.jpg
0.3644,0.5471,27.0421,44.0993,-9.0251,0.8437,-15.0769,0.0486,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\416_jpg.rf.e80a5ade9231ea66910fa21e40d040d2.jpg
0.3746,0.5906,36.7473,53.0558,-2.0775,0.8899,-12.5034,0.0474,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\417_jpg.rf.0f09f427a1735345ad3773420a02bc73.jpg
0.3746,0.5906,36.7473,53.0558,-2.0775,0.8899,-12.5034,0.0474,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\417_jpg.rf.41c497fe2f92e6d976ba36c57a0b443a.jpg
0.3279,0.4535,57.5062,35.3558,-5.3028,0.7361,-11.3099,0.05,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\418_jpg.rf.b17f3eeaa8b9b9c2e25c1f78a35285df.jpg
0.3279,0.4535,57.5062,35.3558,-5.3028,0.7361,-11.3099,0.05,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\418_jpg.rf.e2632c7c39c2ce7f348d6527abb6ab19.jpg
0.292,0.6645,37.4178,8.8023,5.8156,0.7721,-3.1934,0.0595,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\419_jpg.rf.4969e828594166f87953e015fe9e5892.jpg
0.292,0.6645,37.4178,8.8023,5.8156,0.7721,-3.1934,0.0595,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\419_jpg.rf.5479722e93957df18e5c5fbbb8fc9e5c.jpg
0.2514,0.8806,-1.8542,4.4314,3.8779,0.8327,-2.4788,0.0463,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\420_jpg.rf.13d2e80855b563bb82552836e6655f51.jpg
0.2514,0.8806,-1.8542,4.4314,3.8779,0.8327,-2.4788,0.0463,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\420_jpg.rf.451d3d214bc7d2e8c7055c142ce65635.jpg
0.28,1.0008,-10.6773,8.2169,3.7015,0.8019,-1.5343,0.0511,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\421_jpg.rf.3cf5fce7742485e42f3e5b157d0fe6d7.jpg
0.28,1.0008,-10.6773,8.2169,3.7015,0.8019,-1.5343,0.0511,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\421_jpg.rf.9b041ed031b8253b0c20e0f3d9b92a18.jpg
0.3173,1.1278,-16.8785,-12.1785,1.4655,0.9238,0.0,0.0619,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\425_jpg.rf.64f85085050753ebd06862140de65cca.jpg
0.3173,1.1278,-16.8785,-12.1785,1.4655,0.9238,0.0,0.0619,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\425_jpg.rf.e369b4db776d83a4f08195fe4ab8ec7f.jpg
0.1776,0.6422,99.2412,47.4898,-2.1754,1.072,-14.4956,0.0233,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\427_jpg.rf.1e34fadbf7a23a3fb55729716178e0b4.jpg
0.1776,0.6422,99.2412,47.4898,-2.1754,1.072,-14.4956,0.0233,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\427_jpg.rf.2748bbc8af86d0c7fe35804d2179def0.jpg
0.3324,0.5728,34.2017,39.9308,-2.9672,0.8756,-10.6039,0.0492,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\429_jpg.rf.34669786d8dd9f43cc753ef8c5de5bc3.jpg
0.3324,0.5728,34.2017,39.9308,-2.9672,0.8756,-10.6039,0.0492,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\429_jpg.rf.c779c9361b919a07fd1de0515bd8ce5e.jpg
0.3766,0.5061,47.7921,48.8995,4.6817,0.8758,-2.7927,0.0633,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\42_jpg.rf.6a54885b4096ed53ee1e3563349001f6.jpg
0.3766,0.5061,47.7921,48.8995,4.6817,0.8758,-2.7927,0.0633,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\42_jpg.rf.98cc65ba01f98d9edfac6899e7c0e581.jpg
0.3548,0.9838,173.4917,16.6027,-11.6229,0.5032,-0.9509,0.0646,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\433_jpg.rf.cf03f6aea80cfe1d178c1dce157c3a13.jpg
0.3548,0.9838,173.4917,16.6027,-11.6229,0.5032,-0.9509,0.0646,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\433_jpg.rf.f1de9c55d159e221bdc7e5633c040190.jpg
0.3671,1.0797,144.7529,15.7096,-13.6378,0.5224,-0.2524,0.0646,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\435_jpg.rf.00eb249dd5125346120631cf0edc69aa.jpg
0.3671,1.0797,144.7529,15.7096,-13.6378,0.5224,-0.2524,0.0646,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\435_jpg.rf.bbbcb72519206431d58aeffa453c6930.jpg
0.3762,0.5615,59.5128,41.0731,3.4818,0.7007,-12.549,0.0459,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\436_jpg.rf.8f00c020bfb17404b9c1db72d321a39e.jpg
0.3762,0.5615,59.5128,41.0731,3.4818,0.7007,-12.549,0.0459,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\436_jpg.rf.a2379f74b490adb1b167eb01779c0286.jpg
0.555,0.3713,32.3077,55.1829,12.6208,0.6248,-10.4375,0.0635,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\437_jpg.rf.3a8fd3a62cbf7706129d1c8f4ccebb53.jpg
0.555,0.3713,32.3077,55.1829,12.6208,0.6248,-10.4375,0.0635,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\437_jpg.rf.59b71113bfec315f3a47d7a9c6a91123.jpg
0.4011,0.7274,64.9956,45.5594,7.55,0.6544,-9.5904,0.0612,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\438_jpg.rf.2efe8f34462c3e9e81644cbb79f1cb5e.jpg
0.4011,0.7274,64.9956,45.5594,7.55,0.6544,-9.5904,0.0612,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\438_jpg.rf.e4747aa4b7aa367a6ea475a9f2308054.jpg
0.3067,0.4501,72.9722,39.5018,5.5359,0.7284,-11.0235,0.0564,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\439_jpg.rf.284cc819c9698590703f5f50ef1d73ae.jpg
0.3067,0.4501,72.9722,39.5018,5.5359,0.7284,-11.0235,0.0564,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\439_jpg.rf.d4107827d9528fc0d928b6f08872ed1d.jpg
0.3633,1.0865,102.468,29.9437,1.5379,0.4225,-19.086,0.0707,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\43_jpg.rf.a5a37ab7a461e90274aacd6be0f6722c.jpg
0.3633,1.0865,102.468,29.9437,1.5379,0.4225,-19.086,0.0707,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\43_jpg.rf.c434b1a839a78eba16947cb750c9563f.jpg
0.4306,0.7473,41.8975,48.5368,7.9181,0.7867,-12.8541,0.0536,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\440_jpg.rf.0f6f28cd80fa8728f868e483cc0ff6f2.jpg
0.4306,0.7473,41.8975,48.5368,7.9181,0.7867,-12.8541,0.0536,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\440_jpg.rf.14106dc996baea1fba6e0b406b0d3728.jpg
0.4027,0.4765,49.9498,50.5674,7.5068,0.677,-7.3323,0.0462,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\442_jpg.rf.8fd3f693d5e9cfc518037ca4092ae855.jpg
0.4027,0.4765,49.9498,50.5674,7.5068,0.677,-7.3323,0.0462,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\442_jpg.rf.ff922ff21ddd5429dea5a5cefbf7601e.jpg
0.3443,0.5297,27.7901,47.6139,6.0585,0.7844,-10.0517,0.0462,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\443_jpg.rf.1bc5de42025cc81f2d702c4db99ada99.jpg
0.3443,0.5297,27.7901,47.6139,6.0585,0.7844,-10.0517,0.0462,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\443_jpg.rf.3cac1a00fbb90197e0b2380b03277640.jpg
0.2701,0.5068,40.9755,32.9143,-1.1815,0.704,-4.7795,0.0478,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\444_jpg.rf.20cbd432bb7f576bae6c07e0caaff1ac.jpg
0.2701,0.5068,40.9755,32.9143,-1.1815,0.704,-4.7795,0.0478,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\444_jpg.rf.588797c12b60789d8feb0e5ca522a21b.jpg
0.3545,0.5459,28.6069,35.873,-5.1043,0.8251,-9.0018,0.0547,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\448_jpg.rf.3249010e14a76434eb5cafadcd767e94.jpg
0.3545,0.5459,28.6069,35.873,-5.1043,0.8251,-9.0018,0.0547,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\448_jpg.rf.e4522162887957cd7354eee4008302b2.jpg
0.06,0.8686,130.0656,46.3686,-3.0526,0.8892,-4.6888,0.0101,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\449_jpg.rf.6991657bc41c99b5ae2b4ed517f7610b.jpg
0.06,0.8686,130.0656,46.3686,-3.0526,0.8892,-4.6888,0.0101,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\449_jpg.rf.ac2a890cdbe0b350dfffeb824f803ce3.jpg
0.064,0.5176,72.2997,41.9396,-2.9391,0.911,-7.6745,0.0106,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\450_jpg.rf.6583650fb686348b3abc70117fda8862.jpg
0.064,0.5176,72.2997,41.9396,-2.9391,0.911,-7.6745,0.0106,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\450_jpg.rf.f864b79fe83953d706297fb50b00a8dc.jpg
0.0884,0.6249,17.9595,41.6744,-3.7867,0.8951,-5.1408,0.0151,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\451_jpg.rf.1180f68b87d52ebb0b21a742b3077276.jpg
0.0884,0.6249,17.9595,41.6744,-3.7867,0.8951,-5.1408,0.0151,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\451_jpg.rf.70546e0fd4012e2d9a2949177d7a2aaa.jpg
0.4517,0.8356,112.2248,26.6721,-13.2622,0.4571,-7.939,0.0564,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\452_jpg.rf.62f47a5b7d2bac430658c5849846c728.jpg
0.4517,0.8356,112.2248,26.6721,-13.2622,0.4571,-7.939,0.0564,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\452_jpg.rf.8b57863a5298a93a3b48995060f8329a.jpg
0.3511,1.1897,127.5208,26.4511,-11.2017,0.3772,-9.2417,0.0553,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\453_jpg.rf.480b5f300022e4adea8b86467e6d6762.jpg
0.3511,1.1897,127.5208,26.4511,-11.2017,0.3772,-9.2417,0.0553,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\453_jpg.rf.c30924c62a3b74872e56df9d9748324d.jpg
0.3003,0.9646,125.9927,23.3455,-12.0039,0.3293,-14.438,0.0521,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\454_jpg.rf.38c8e462a493c30d51039eb7aa304dc3.jpg
0.3003,0.9646,125.9927,23.3455,-12.0039,0.3293,-14.438,0.0521,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\454_jpg.rf.8e89dfebaf163ca72bdf49e12d7cf429.jpg
0.4493,0.8725,103.3476,27.7474,-15.1884,0.3685,-13.8912,0.0445,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\455_jpg.rf.f26b5209ba7e0d79094c7ceba71cf067.jpg
0.4493,0.8725,103.3476,27.7474,-15.1884,0.3685,-13.8912,0.0445,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\455_jpg.rf.ff789461e24e3bfba002b952b0b97a48.jpg
0.4165,0.8874,154.9454,18.637,-15.9479,0.3307,-15.7209,0.058,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\457_jpg.rf.52d2c969779eb076cb3cd5f39a5b130b.jpg
0.4165,0.8874,154.9454,18.637,-15.9479,0.3307,-15.7209,0.058,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\457_jpg.rf.884bba4d8d7fc6c8b04661637bebb907.jpg
0.0913,0.8454,78.2248,26.5839,-4.1444,0.6859,-12.9196,0.0159,1,1,2,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Yawning\45_jpg.rf.8b7c8697241e5f0c9aa850c85ab4a221.jpg
