EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.2743,0.5941,0.3689,-5.8814,5.1895,1.0731,-0.6511,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541447_14.jpg
0.273,0.6717,9.2388,-12.4773,4.4462,1.1381,-2.368,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541480_13.jpg
0.2739,0.6435,0.6363,-15.3155,4.0989,1.1164,-0.8681,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541514_12.jpg
0.272,0.4854,-3.1871,-21.5593,4.1895,1.1972,-1.7292,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541548_11.jpg
0.2538,0.3832,-16.5064,-29.4065,2.6294,1.2347,-1.5189,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541582_10.jpg
0.2887,0.3374,-15.2914,-37.4569,1.6387,1.2877,-1.5542,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541616_9.jpg
0.3126,0.3703,-8.6358,-41.5044,1.1181,1.3526,-0.8747,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541644_20.jpg
0.3181,0.4148,-9.7269,-48.0373,0.0915,1.2838,-1.5246,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541678_19.jpg
0.2628,0.6336,10.1721,-54.8946,-0.8028,1.2699,-0.439,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541718_18.jpg
0.2589,0.7493,16.4596,-60.8591,-2.5652,1.3056,0.0,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541741_17.jpg
0.2767,0.7335,19.2369,-64.5231,-2.96,1.2871,0.2195,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541781_16.jpg
0.2909,0.494,2.4941,-75.793,-3.8912,1.3109,-0.4374,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541808_15.jpg
0.2968,0.3834,6.6555,-75.9357,-3.7624,1.3707,-0.8681,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541843_14.jpg
0.2847,0.3664,2.1027,-72.1297,-4.4852,1.3547,-0.4341,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541877_13.jpg
0.2889,0.3748,8.3702,-74.2531,-5.0268,1.3564,-0.439,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541915_12.jpg
0.3235,0.4327,4.4736,-75.9039,-6.1506,1.4063,-0.6585,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541950_20.jpg
0.2988,0.683,23.5379,-77.5334,-6.5961,1.3392,0.0,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228541980_19.jpg
0.3046,0.8238,10.6331,-89.0441,-7.6045,1.2656,-0.2238,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542014_18.jpg
0.3075,0.8652,2.6678,-93.1454,-6.9782,1.2656,-0.217,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542053_17.jpg
0.3294,0.7681,19.8797,-88.8836,-7.2122,1.2875,0.0,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542082_16.jpg
0.3631,0.6864,25.5218,-86.095,-7.2094,1.3529,-0.6714,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542122_15.jpg
0.3398,0.4383,8.692,-87.0734,-8.3409,1.3498,-0.8917,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542153_14.jpg
0.319,0.3575,11.3438,-83.2364,-8.52,1.3535,-1.3426,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542181_13.jpg
0.2991,0.3255,12.5922,-77.2272,-8.276,1.3185,-0.8882,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542214_12.jpg
0.3045,0.426,14.144,-71.8452,-7.3604,1.2917,-0.6636,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542241_20.jpg
0.2848,0.6015,-1.1806,-72.5198,-8.1319,1.1847,0.4424,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542276_19.jpg
0.3047,0.7061,17.962,-60.69,-6.9667,1.1466,-0.4476,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542316_18.jpg
0.2794,0.5943,7.1357,-59.9389,-7.3614,1.1362,0.0,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542353_17.jpg
0.2809,0.4282,5.6819,-56.5007,-6.6209,1.1143,0.439,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542379_16.jpg
0.2868,0.3293,15.6439,-53.4149,-6.2247,1.1116,0.2195,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542421_15.jpg
0.2868,0.3293,15.6439,-53.4149,-6.2247,1.1116,0.2195,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542454_20.jpg
0.3212,0.3324,21.5535,-44.3277,-4.9528,1.089,-0.4341,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542483_19.jpg
0.2921,0.4955,18.8194,-35.129,-1.8512,0.9978,0.0,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542521_18.jpg
0.3029,0.4597,23.1692,-27.7216,-1.1056,0.9879,-0.2154,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542555_17.jpg
0.2819,0.3509,12.8415,-23.8969,-0.1435,0.9869,-1.9979,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542587_16.jpg
0.2797,0.3346,31.2316,-23.7632,-0.1749,0.9954,-1.1017,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542616_15.jpg
0.2913,0.3311,34.4742,-21.0131,-0.0724,1.0077,-0.6511,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542657_14.jpg
0.29,0.4112,47.3805,-17.8003,-0.0949,1.0018,-1.5304,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542679_20.jpg
0.2977,0.5071,41.1583,-14.3093,0.2226,0.9328,-0.656,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542715_19.jpg
0.2977,0.5071,41.1583,-14.3093,0.2226,0.9328,-0.656,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542752_18.jpg
0.3047,0.3694,49.4766,-11.9255,0.679,0.9213,-1.3271,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542786_17.jpg
0.3152,0.2974,56.7892,-12.9838,0.3871,0.9141,-1.085,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542812_16.jpg
0.2969,0.3274,60.1857,-9.2129,-0.1357,0.925,-1.5304,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542847_15.jpg
0.2852,0.4312,62.6839,-5.7968,0.8636,0.916,-1.5304,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542873_20.jpg
0.271,0.3941,51.5793,0.3767,0.9608,0.8596,-2.2197,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542912_19.jpg
0.276,0.3291,59.2761,6.3316,0.9556,0.9266,-2.6026,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542940_18.jpg
0.2763,0.3149,71.9708,11.3681,1.6556,0.9323,-2.8085,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228542973_17.jpg
0.2775,0.3361,61.9476,15.5071,2.3451,0.947,-2.8298,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543007_16.jpg
0.2775,0.3361,61.9476,15.5071,2.3451,0.947,-2.8298,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543043_20.jpg
0.2743,0.4064,59.5607,20.9808,2.1963,0.892,-3.6296,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543075_19.jpg
0.2952,0.3615,45.4301,28.1738,3.1281,0.9659,-1.9021,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543109_18.jpg
0.3477,0.3448,34.9303,38.9874,4.8985,0.982,-3.3019,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543145_17.jpg
0.3554,0.3459,40.7012,43.5838,5.8282,0.9572,-4.4672,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543178_16.jpg
0.3718,0.3699,36.3597,47.1728,6.7293,0.9554,-5.0553,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543211_20.jpg
0.3577,0.4168,24.5702,61.6385,11.5639,1.0246,-4.8366,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543247_19.jpg
0.3504,0.4743,22.9933,53.0472,7.3615,1.0766,-3.4422,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543285_18.jpg
0.3516,0.4413,22.615,68.7163,12.4499,1.1327,-4.7636,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543313_17.jpg
0.3516,0.4413,22.615,68.7163,12.4499,1.1327,-4.7636,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543346_16.jpg
0.3295,0.4996,22.9941,68.217,14.8011,1.0953,-4.531,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543380_15.jpg
0.3247,0.5351,21.2982,67.8367,15.1628,1.1181,-4.6929,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543412_20.jpg
0.3069,0.4308,4.1834,62.7372,15.6049,1.237,-3.4552,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543447_19.jpg
0.2912,0.3742,7.9175,49.9003,11.9353,1.1885,-3.8568,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543475_18.jpg
0.2919,0.3939,3.2702,39.1236,9.0268,1.1885,-3.2035,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543509_17.jpg
0.2745,0.4396,7.5604,26.3775,8.2904,1.1419,-2.8406,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543543_16.jpg
0.2943,0.3689,-4.7922,23.3072,8.3306,1.2197,-2.5734,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543572_20.jpg
0.2811,0.3316,-10.2225,15.2576,8.3305,1.2312,-2.377,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543611_19.jpg
0.2902,0.3381,-1.9727,1.2651,6.704,1.2885,-1.9021,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543640_18.jpg
0.2806,0.4141,-5.8307,-4.7822,5.5086,1.2564,-1.9021,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543674_17.jpg
0.2884,0.3966,-7.8449,-8.9077,5.3121,1.2944,-2.7979,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543713_16.jpg
0.249,0.3466,-14.3919,-18.4763,4.8486,1.2546,-1.3069,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543740_20.jpg
0.2367,0.3414,-17.4808,-31.8997,3.9068,1.2841,-1.3119,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543769_19.jpg
0.2605,0.375,-17.9564,-35.7557,2.303,1.3155,-2.2111,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543806_18.jpg
0.2842,0.5568,-4.2892,-43.5127,0.7487,1.2705,-0.4357,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543844_17.jpg
0.2976,0.4761,-7.3188,-50.7664,-0.406,1.3248,-0.2179,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543877_16.jpg
0.326,0.3839,-3.8123,-51.9267,-1.3993,1.3419,-0.2221,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543908_20.jpg
0.3022,0.3795,-6.1895,-54.6354,-2.3047,1.3533,-0.4292,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543941_19.jpg
0.2836,0.4624,-5.6479,-63.3761,-4.1034,1.3468,-0.6511,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228543970_18.jpg
0.2904,0.6294,0.691,-63.5491,-4.7991,1.3161,-0.2195,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544008_17.jpg
0.2709,0.7911,10.4508,-68.1098,-6.3276,1.3188,-0.4341,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544036_16.jpg
0.261,0.7751,26.7304,-70.7757,-6.5056,1.381,-0.656,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544070_15.jpg
0.3126,0.7742,11.572,-77.7702,-8.0324,1.3854,-0.4374,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544097_20.jpg
0.3173,0.6563,14.9782,-79.9379,-8.3206,1.3664,0.0,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544134_19.jpg
0.2949,0.5619,11.025,-80.1428,-8.2915,1.3994,-1.0933,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544165_18.jpg
0.3108,0.4531,6.8925,-87.9086,-10.5675,1.3599,-2.2026,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544200_17.jpg
0.3252,0.4237,11.769,-86.8734,-10.3905,1.3023,-1.1017,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544234_16.jpg
0.3104,0.4866,4.7803,-90.6878,-10.452,1.2929,-1.3322,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544276_20.jpg
0.3127,0.5908,-2.1068,-91.3771,-10.5196,1.261,-2.4133,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544310_19.jpg
0.2549,0.6368,7.3987,-92.4726,-11.6299,1.2569,-1.3322,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544336_18.jpg
0.3407,0.4556,14.0094,-82.0758,-11.3749,1.2596,-1.322,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544369_17.jpg
0.3111,0.4153,10.0738,-85.4385,-11.4439,1.2585,-2.377,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544404_16.jpg
0.2982,0.5441,7.7106,-84.3491,-11.3967,1.1948,-1.9902,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544438_15.jpg
0.3093,0.6582,22.5339,-74.8215,-11.046,1.1723,-2.2197,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544469_20.jpg
0.3442,0.5537,10.6939,-70.4936,-10.8485,1.1305,-1.322,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544499_19.jpg
0.3454,0.4973,11.9939,-67.1885,-10.1408,1.1612,-1.1017,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544538_18.jpg
0.3306,0.5733,6.9722,-61.9439,-10.3665,1.1134,-1.1017,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544571_17.jpg
0.304,0.5435,5.0012,-61.7127,-9.6482,1.032,-0.4476,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544607_16.jpg
0.2806,0.4629,10.7945,-55.5845,-8.0983,1.0557,-0.4424,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544632_20.jpg
0.2959,0.3808,14.8161,-52.6574,-7.2215,0.9892,-0.4459,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544667_19.jpg
0.2799,0.3618,6.9189,-39.3373,-5.103,1.0395,-1.7489,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544703_18.jpg
0.2769,0.4379,6.0722,-35.3902,-3.557,0.9934,-0.8681,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544735_17.jpg
0.2666,0.4688,20.9584,-30.6444,-2.8198,0.9971,-1.7292,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544768_16.jpg
0.2618,0.4489,23.5203,-24.7288,-1.7103,1.0119,-1.085,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544802_15.jpg
0.2634,0.434,22.3776,-23.3988,-1.464,1.0363,-1.302,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544829_20.jpg
0.2734,0.5369,33.9804,-18.0782,-0.8599,1.0074,-0.8714,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544863_19.jpg
0.2744,0.614,34.2713,-15.1195,-0.7355,0.9788,-1.5246,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544898_18.jpg
0.2941,0.6274,37.5846,-10.5356,-0.0714,0.9576,-1.5363,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544935_17.jpg
0.2791,0.6091,45.7847,-9.1705,-0.01,0.9398,-1.5246,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228544970_16.jpg
0.3045,0.5609,53.8153,-9.1431,0.1281,0.9427,-1.5131,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545003_15.jpg
0.292,0.4559,42.5059,-7.2543,0.3377,0.9642,-1.5246,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545036_14.jpg
0.2846,0.3152,34.3504,-8.6526,0.6468,0.9855,-1.5131,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545073_13.jpg
0.2739,0.2884,40.377,-3.9527,0.6534,0.9841,-2.153,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545106_12.jpg
0.3033,0.2735,47.0219,-3.9328,0.5236,0.9908,-1.0891,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545139_11.jpg
0.296,0.2577,53.3302,-4.2093,0.8281,0.9949,-2.4226,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545174_10.jpg
0.296,0.2577,53.3302,-4.2093,0.8281,0.9949,-2.4226,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545202_9.jpg
0.2933,0.2759,55.6786,-4.3808,1.1782,1.0126,-1.7489,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545241_8.jpg
0.288,0.2643,54.6853,-2.0209,1.6543,0.985,-1.3119,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545274_7.jpg
0.2864,0.2771,52.5976,-2.3998,1.9724,1.0127,-1.302,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545304_6.jpg
0.2952,0.305,54.3734,-3.5063,1.802,0.9933,-1.085,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545336_5.jpg
0.2913,0.3076,51.6424,-0.0733,1.9129,1.0069,-0.8681,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545372_4.jpg
0.2888,0.3027,49.6484,-2.2589,2.094,0.9887,-1.0891,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545410_3.jpg
0.2948,0.2967,48.6518,-1.9323,2.2612,0.9886,-1.7556,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545439_2.jpg
0.2877,0.3123,48.0824,-2.4325,2.2149,0.9795,-1.5246,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228545478_1.jpg
0.3071,0.715,76.7805,-3.1044,1.7225,0.8652,-0.8747,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546251_20.jpg
0.2858,0.6845,72.2286,-2.4901,1.4686,0.86,-1.9599,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546292_19.jpg
0.2952,0.6686,82.791,-1.3222,1.6826,0.864,-1.7489,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546326_18.jpg
0.2868,0.4708,74.0666,-2.7978,1.6334,0.8592,-2.4041,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546360_17.jpg
0.2887,0.2706,67.001,-1.6746,1.5544,0.8873,-1.085,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546387_16.jpg
0.2966,0.2374,84.744,-2.4715,1.1725,0.8562,-1.783,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546427_15.jpg
0.2882,0.2447,87.597,-0.4976,1.5183,0.889,-1.3069,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546462_14.jpg
0.2969,0.2772,97.5419,-1.9624,1.6765,0.8505,-2.0293,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546481_20.jpg
0.2964,0.2874,92.7097,0.8938,1.6554,0.8585,-2.4041,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546522_19.jpg
0.2621,0.3561,83.8902,-1.5023,1.9137,0.8635,-1.7489,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546554_18.jpg
0.2646,0.3686,99.3998,-3.9609,1.8151,0.8277,-1.7423,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546580_17.jpg
0.2638,0.3438,112.4486,-3.9068,1.7838,0.8438,-2.4226,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546614_16.jpg
0.2606,0.2895,100.1251,-2.3515,1.3067,0.8571,-1.0891,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546650_15.jpg
0.2428,0.2746,106.9544,2.0308,1.2067,0.8627,-2.4133,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546683_20.jpg
0.2422,0.2694,99.9271,1.097,1.0876,0.8542,-2.2546,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546712_19.jpg
0.2425,0.2944,103.629,5.299,0.9404,0.8504,0.0,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546750_18.jpg
0.234,0.3469,122.5894,7.1948,0.4692,0.8738,-0.4341,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546783_17.jpg
0.2516,0.3698,135.0053,10.1341,0.6826,0.8089,-2.6124,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546818_16.jpg
0.2435,0.3301,122.0768,13.1468,0.4463,0.8104,-3.3533,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546851_15.jpg
0.2474,0.33,94.146,16.8493,0.7957,0.8368,-3.3019,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546879_20.jpg
0.276,0.3075,94.52,21.5685,0.5,0.829,-4.2119,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546919_19.jpg
0.29,0.3378,95.7584,21.4495,0.13,0.8664,-4.6895,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546953_18.jpg
0.2943,0.3899,75.6379,24.1622,1.2168,0.8496,-4.4846,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228546987_17.jpg
0.2925,0.3936,81.3441,23.141,1.5269,0.8448,-3.7992,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228547014_16.jpg
0.3141,0.3357,78.9469,26.7136,2.3701,0.8656,-3.0587,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228547047_15.jpg
0.3044,0.373,70.7781,26.1659,1.7474,0.8074,-4.8552,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228547087_14.jpg
0.3229,0.3503,71.2206,26.9558,2.7134,0.8681,-1.7489,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228547122_13.jpg
0.3261,0.4006,72.4288,27.8979,3.2046,0.8523,-1.9599,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766228547155_12.jpg
